City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
282,kirakira,-10.4544,161.9205,24.98,89,100,3.7,SB,1691610811
283,ticleni,44.8833,23.4,20.3,49,100,1.81,RO,1691611134
284,kavaratti,10.5669,72.642,28.25,76,100,6.97,IN,1691610749
285,isangel,-19.55,169.2667,20.06,72,48,6.94,VU,1691611134
286,saki,8.6667,3.3833,21.55,97,100,3.22,NG,1691611135
287,bulolo,-7.2,146.65,21.13,96,100,0.22,PG,1691611135
288,fada,9.5667,8.3,20.27,96,65,1.18,NG,1691610755
289,elizabethton,36.3487,-82.2107,28.65,64,75,1.54,US,1691610961
290,ta`u,-14.2336,-169.5144,27.07,75,7,4.63,AS,1691610991
291,nikolayevsk-on-amure,53.1406,140.73,12.12,93,78,1.28,RU,1691611135
292,vol'sk,52.0333,47.3833,22.07,44,32,2.38,RU,1691611135
293,porbandar,21.6422,69.6093,27.01,83,100,8.24,IN,1691610961
294,kapa'a,22.0752,-159.319,29.99,75,75,9.77,US,1691610774
295,ouahigouya,13.5828,-2.4216,28.25,60,96,1.21,BF,1691611136
296,harstad,68.799,16.5293,20.66,71,40,2.49,NO,1691610771
297,klyuchi,52.2667,79.1667,20.48,44,89,2.62,RU,1691610761
298,vorkuta,67.5,64.0,8.52,82,49,2.97,RU,1691611136
299,liezen,47.5667,14.2333,13.71,98,100,1.24,AT,1691611136
300,callao,-12.0667,-77.15,22.16,68,100,4.63,PE,1691610727
301,hanover,52.3705,9.7332,16.98,67,75,3.09,DE,1691610849
302,kodinsk,58.6881,99.1844,14.21,86,28,1.37,RU,1691611136
303,saeby,57.3319,10.5225,12.2,73,100,9.71,DK,1691611136
304,pemba,-12.974,40.5178,24.39,88,20,7.72,MZ,1691611136
305,sabalgarh,26.25,77.4,27.38,73,94,5.59,IN,1691611137
306,eastham,41.8301,-69.9739,29.01,59,0,2.06,US,1691610973
307,mahibadhoo,3.7833,72.9667,27.81,78,100,5.86,MV,1691610766
308,itaituba,-4.2761,-55.9836,36.09,52,20,3.09,BR,1691611137
309,nemuro,43.3236,145.575,18.72,100,100,6.04,JP,1691610653
310,berber,18.0216,33.983,33.42,40,97,3.87,SD,1691611137
311,namie,37.4833,141.0,25.55,92,18,5.08,JP,1691611137
312,new norfolk,-42.7826,147.0587,13.29,75,100,2.84,AU,1691610773
313,jiangyou,31.7667,104.7167,24.78,89,60,1.54,CN,1691611137
314,turan,16.0678,108.2208,27.99,78,20,1.03,VN,1691610817
315,eraan,9.0629,117.7016,26.11,89,70,3.1,PH,1691610780
316,manokwari,-0.8667,134.0833,25.17,74,100,1.79,ID,1691611138
317,rundu,-17.9333,19.7667,19.53,27,86,3.38,NA,1691611138
318,yarkovo,57.4028,67.0786,15.5,92,97,2.23,RU,1691611138
319,thisted,56.9552,8.6949,12.86,74,98,11.03,DK,1691611138
320,qingdao,36.0986,120.3719,22.78,100,0,2.0,CN,1691611138
321,kamikawa,43.84,142.7711,22.36,96,40,1.8,JP,1691611138
322,muravlenko,63.7898,74.523,10.74,67,100,10.07,RU,1691611138
323,mao,39.8885,4.2658,25.31,78,0,2.06,ES,1691610778
324,dzagam,40.9033,45.8856,28.85,43,0,1.56,AZ,1691611139
325,baryshivka,50.361,31.3217,16.95,50,10,2.62,UA,1691611139
326,el calafate,-50.3408,-72.2768,3.33,87,32,1.86,AR,1691610790
327,katsuura,35.1333,140.3,26.06,88,64,4.49,JP,1691611139
328,yuxi,24.355,102.5422,18.42,98,100,0.6,CN,1691611139
329,merizo village,13.2658,144.6691,26.31,96,100,8.4,GU,1691611139
330,kafanchan,9.5833,8.3,20.39,96,64,1.24,NG,1691611139
331,naxos,37.1056,25.3764,26.84,71,0,9.83,GR,1691611139
332,orcopampa,-15.2661,-72.3417,14.86,30,79,4.89,PE,1691611139
333,cheboksary,56.1322,47.2519,20.33,68,0,2.0,RU,1691611140
334,luderitz,-26.6481,15.1594,23.63,44,71,3.79,NA,1691610822
335,remire-montjoly,4.9167,-52.2667,31.02,66,0,5.66,GF,1691610777
336,nadi,-17.8,177.4167,22.0,83,75,2.06,FJ,1691611140
337,arkhangel'sk,64.5401,40.5433,16.71,79,3,2.11,RU,1691610766
338,wickenburg,33.9686,-112.7296,38.43,28,3,5.67,US,1691611140
339,lata,40.1629,-8.3327,18.15,84,0,1.53,PT,1691611140
340,hammerfest,70.6634,23.6821,23.25,64,0,1.54,NO,1691610798
341,parambu,-6.2111,-40.6944,29.79,35,17,3.22,BR,1691611140
342,revda,56.801,59.9303,15.31,80,73,1.09,RU,1691611140
343,jimo,36.3897,120.4622,22.88,100,0,2.0,CN,1691611141
344,klaksvik,62.2266,-6.589,9.51,74,39,7.85,FO,1691611141
345,naze,28.3667,129.4833,25.51,88,76,5.68,JP,1691611141
346,tut,37.7953,37.9161,28.22,29,0,2.37,TR,1691611141
347,kreminna,49.0495,38.2179,21.39,54,33,4.35,UA,1691611141
348,roma,43.2128,-75.4557,27.68,56,40,7.2,US,1691611141
349,yekaterinoslavka,50.3734,129.1139,15.89,91,100,3.66,RU,1691611141
350,alo,7.4178,6.7371,23.59,96,91,1.68,NG,1691611142
351,chibougamau,49.9168,-74.3659,22.79,49,20,2.57,CA,1691611142
352,broome,42.2506,-75.833,26.77,70,40,3.09,US,1691611142
353,bardai,11.65,7.2333,23.27,87,100,3.46,NG,1691610647
354,san luis de la loma,17.2706,-100.8939,29.81,78,100,1.89,MX,1691610757
355,susuman,62.7833,148.1667,6.73,90,92,1.0,RU,1691610759
356,caleta olivia,-46.4393,-67.5281,15.43,51,100,10.02,AR,1691611143
357,bac lieu,9.285,105.7244,26.67,84,7,4.51,VN,1691611143
358,yelizovo,53.1873,158.3805,12.08,87,0,2.0,RU,1691610952
359,balkanabat,39.5108,54.3671,33.61,20,0,2.89,TM,1691611143
360,nhamunda,-2.1861,-56.7131,35.72,34,44,2.7,BR,1691611144
361,luganville,-15.5333,167.1667,20.68,91,100,4.26,VU,1691611144
362,pihani,27.6333,80.2,26.25,86,100,0.86,IN,1691611144
363,moissala,8.3404,17.7663,20.49,99,99,1.14,TD,1691611144
364,shymkent,42.3,69.6,24.33,50,0,4.0,KZ,1691611144
365,zapolyarnyy,69.4154,30.8136,22.6,73,1,1.95,RU,1691611145
366,plonsk,52.6235,20.3755,13.02,90,100,1.91,PL,1691611145
367,lochau,47.5212,9.7685,16.62,84,75,1.54,AT,1691611145
368,faya-largeau,17.9257,19.1043,35.17,39,8,3.31,TD,1691611145
369,houma,29.5958,-90.7195,35.0,38,10,6.31,US,1691611145
370,nuuk,64.1835,-51.7216,7.34,81,75,5.66,GL,1691610978
371,east london,-33.0153,27.9116,17.35,78,72,7.71,ZA,1691610754
372,minas de marcona,-15.2119,-75.1103,17.93,61,6,5.0,PE,1691610757
373,fuglafjordur,62.244,-6.814,9.26,75,30,6.47,FO,1691611146
374,zelenoborskiy,66.845,32.3622,12.03,92,13,1.84,RU,1691611146
375,genhe,50.7833,121.5167,12.14,97,74,0.77,CN,1691611146
376,barano d'ischia,40.718,13.9309,23.17,79,54,3.58,IT,1691611146
377,udachny,66.4167,112.4,15.25,50,97,3.16,RU,1691610758
378,el jadid,33.2549,-8.506,22.65,91,1,5.55,MA,1691611147
379,zhuanghe,39.7008,122.9911,22.71,83,0,3.46,CN,1691611147
380,huarmey,-10.0681,-78.1522,22.58,67,67,5.33,PE,1691611132
381,codrington,-38.2667,141.9667,10.38,81,60,7.08,AU,1691610774
382,tvoroyri,61.5556,-6.8111,10.02,75,32,5.37,FO,1691611147
383,port douglas,-16.4833,145.4667,21.21,80,99,6.99,AU,1691610660
384,nizhniy odes,63.6445,54.856,14.36,65,0,1.59,RU,1691611148
385,barra de santo antonio,-9.4047,-35.5072,24.6,76,71,4.44,BR,1691610773
386,am timan,11.0297,20.2827,21.84,96,100,1.72,TD,1691611148
387,aracati,-4.5617,-37.7697,27.21,71,78,6.55,BR,1691611148
388,uttar char fasson,22.2332,90.7132,28.29,78,100,3.34,BD,1691610799
389,durban,-29.8579,31.0292,18.51,74,100,3.05,ZA,1691611148
390,bantogon,6.5333,124.0333,26.08,80,100,1.48,PH,1691611148
391,coahuayana de hidalgo,18.7,-103.6583,34.14,58,13,3.68,MX,1691610778
392,kudahuvadhoo,2.6708,72.8944,27.56,78,85,5.38,MV,1691611149
393,novo horizonte,-21.4681,-49.2208,32.59,20,0,3.39,BR,1691610853
394,itoman,26.1247,127.6694,27.43,100,40,3.09,JP,1691611149
395,bima,-8.4667,118.7167,20.46,93,37,1.55,ID,1691611149
396,guerrero negro,27.9769,-114.0611,27.77,58,13,7.47,MX,1691610607
397,marsh harbour,26.5412,-77.0636,30.56,67,66,1.83,BS,1691611149
398,ulsteinvik,62.3432,5.8487,12.64,91,100,3.58,NO,1691611149
399,taltal,-25.4,-70.4833,17.99,70,83,1.51,CL,1691610621
400,kolonia town,6.964,158.206,27.97,76,100,4.86,FM,1691611150
401,fockbek,54.3,9.6,14.54,76,84,4.63,DE,1691611150
402,sangola,17.4333,75.2,24.83,75,100,5.16,IN,1691611150
403,ulan bator,47.9077,106.8832,17.07,88,40,2.0,MN,1691611150
404,kapuskasing,49.4169,-82.4331,23.05,68,75,4.12,CA,1691610672
405,shingu,33.7333,135.9833,26.19,93,85,5.96,JP,1691611150
406,maragogi,-9.0122,-35.2225,24.28,75,5,4.48,BR,1691610949
407,gualdo tadino,43.2317,12.781,20.53,59,64,1.73,IT,1691611150
408,porto velho,-8.7619,-63.9039,32.03,70,20,1.54,BR,1691610861
409,chul'man,56.8479,124.9104,13.27,86,24,2.28,RU,1691611151
410,gobabis,-22.45,18.9667,14.81,27,90,6.57,NA,1691610784
411,creel,27.75,-107.6333,25.02,32,91,2.04,MX,1691610830
412,lagos,6.5833,3.75,27.18,89,75,3.22,NG,1691611024
413,lospalos,-8.5186,127.0025,19.81,94,54,1.98,TL,1691611151
414,nuku'alofa,-21.1333,-175.2,21.19,94,75,3.09,TO,1691610814
415,vanersborg,58.3807,12.3234,13.97,88,100,3.09,SE,1691611151
416,sao vicente,-23.9631,-46.3919,23.1,51,100,2.57,BR,1691610921
417,esquel,-42.9,-71.3167,8.75,81,100,2.58,AR,1691611024
418,la passe,45.5549,-0.8967,28.13,44,0,4.65,FR,1691610790
419,kemerovo,55.3333,86.0833,14.83,100,40,2.0,RU,1691611152
420,yuzhno-kurilsk,44.0306,145.8556,19.59,100,100,4.44,RU,1691611152
421,kozhevnikovo,56.2589,83.9714,11.81,92,21,2.37,RU,1691611152
422,fortuna,40.5982,-124.1573,22.74,75,100,5.66,US,1691611152
423,kharp,66.8014,65.8081,9.24,83,7,3.74,RU,1691611152
424,santa eularia des riu,38.9846,1.5341,27.39,75,0,1.54,ES,1691611153
425,weihai,37.5017,122.1136,25.34,88,0,4.34,CN,1691611153
426,kachia,9.8667,7.95,21.0,96,67,1.84,NG,1691611153
427,nabire,-3.3667,135.4833,23.59,88,61,1.57,ID,1691611153
428,port alfred,-33.5906,26.891,16.21,87,48,1.79,ZA,1691610798
429,kiama,-34.6833,150.8667,15.32,65,88,3.58,AU,1691611153
430,kencong,-8.2833,113.3667,19.86,91,15,0.88,ID,1691611153
431,limulunga,-15.0969,23.1376,19.15,29,2,3.92,ZM,1691611153
432,dhidhdhoo,6.8833,73.1,28.21,77,100,7.01,MV,1691610803
433,tadine,-21.55,167.8833,18.08,61,0,6.41,NC,1691611154
434,kilmore,-37.3,144.95,8.31,97,100,1.57,AU,1691611154
435,benito juarez,19.385,-99.165,24.35,32,64,1.99,MX,1691611154
436,karacabey,40.2152,28.4038,22.89,71,79,6.37,TR,1691611154
437,tambopata,-12.7333,-69.1833,33.94,52,40,2.57,PE,1691611154
438,yurty,56.0498,97.6348,15.13,96,100,2.71,RU,1691611155
439,robore,-18.3333,-59.75,33.05,52,0,0.0,BO,1691611155
440,coquimbo,-29.9533,-71.3436,14.85,82,100,3.6,CL,1691610620
441,griffith,41.5284,-87.4237,26.64,67,0,2.06,US,1691611155
442,qinggang,46.6833,126.0833,15.6,93,3,1.64,CN,1691611155
443,kurlovo,55.4325,40.4854,17.59,97,1,2.82,RU,1691611155
444,island harbour,50.724,-1.2758,19.53,84,0,1.7,GB,1691611155
445,fayroz koh,34.5195,65.2509,15.82,42,0,1.6,AF,1691611155
446,russkaya polyana,49.417,31.9201,17.98,54,81,2.66,UA,1691611156
447,borsa,47.6553,24.6633,12.97,80,100,1.75,RO,1691611156
448,smithers,54.7804,-127.1743,16.18,82,75,2.57,CA,1691610761
449,midvagur,62.0511,-7.1939,9.46,81,75,6.69,FO,1691610930
450,sarkand,45.41,79.9186,20.47,41,0,3.7,KZ,1691611156
451,zaragoza,41.6561,-0.8773,35.25,39,0,1.79,ES,1691611156
452,thinadhoo,0.5333,72.9333,27.45,76,85,3.47,MV,1691610799
453,prince george,53.9166,-122.753,21.25,55,75,3.6,CA,1691611156
454,castillos,-34.1667,-53.8333,15.92,81,59,5.22,UY,1691610963
455,chinde,26.8418,88.0763,18.44,96,93,0.71,NP,1691611157
456,fazilpur,32.1833,75.0667,27.36,84,51,3.16,PK,1691611157
457,neem ka thana,27.7333,75.8,27.79,64,97,6.48,IN,1691611157
458,ballina,-28.8667,153.5667,8.21,88,8,2.55,AU,1691611157
459,basoko,1.2391,23.616,23.47,86,100,0.92,CD,1691611157
460,muana,-1.5283,-49.2167,30.88,58,84,3.53,BR,1691611157
461,sola,-13.8833,167.55,23.12,84,100,10.68,VU,1691611157
462,linden,6.0,-58.3,34.64,43,72,1.74,GY,1691611158
463,sao felix do xingu,-6.6447,-51.995,33.84,31,81,0.62,BR,1691610632
464,mazamari,-11.3258,-74.5308,29.28,57,82,0.37,PE,1691611158
465,hun,29.1268,15.9477,28.99,36,0,6.24,LY,1691611158
466,taulaga,-11.0553,-171.0883,27.57,81,26,6.9,AS,1691611158
467,amalfi,6.9102,-75.0776,26.78,47,32,2.33,CO,1691611158
468,petoskey,45.3733,-84.9553,30.17,71,0,5.36,US,1691611066
469,boende,-0.2167,20.8667,22.88,92,65,1.14,CD,1691611158
470,sultanah,24.4926,39.5857,38.25,19,0,5.66,SA,1691611159
471,laminusa,5.5549,120.9136,27.53,77,61,1.51,PH,1691611159
472,al jawf,29.5,38.75,32.75,18,0,2.76,SA,1691610808
473,truckee,39.328,-120.1833,29.85,25,40,4.63,US,1691611040
474,champerico,14.3,-91.9167,36.3,70,13,3.06,GT,1691611159
475,acarau,-2.8856,-40.12,27.36,71,80,6.84,BR,1691610774
476,prince rupert,54.3161,-130.3201,15.05,93,100,6.17,CA,1691610753
477,saint-pierre,-21.3393,55.4781,19.82,77,0,3.09,RE,1691611159
478,ban su-ngai pa di,6.0724,101.8717,24.79,97,74,1.16,TH,1691611159
479,sisimiut,66.9395,-53.6735,6.7,78,100,3.8,GL,1691610806
480,imbituba,-28.24,-48.6703,18.81,96,100,6.16,BR,1691611160
481,harrisburg,40.2737,-76.8844,31.08,49,40,4.63,US,1691610990
482,songea,-10.6833,35.65,17.64,63,0,1.03,TZ,1691611065
483,ribadeo,43.5325,-7.0991,19.33,92,84,0.61,ES,1691611160
484,tralee,52.2704,-9.7026,22.14,73,20,3.09,IE,1691610803
485,zakamensk,50.3741,103.2863,13.52,97,22,0.5,RU,1691610812
486,guatire,10.4762,-66.5427,27.24,82,90,0.11,VE,1691611160
487,maneromango,-7.1988,38.7848,19.47,89,52,3.38,TZ,1691611160
488,andovoranto,-18.95,49.1,18.56,91,49,1.02,MG,1691611161
489,bochum,51.4833,7.2167,17.98,66,1,2.68,DE,1691611142
490,dombarovskiy,50.7587,59.5386,16.76,80,50,5.58,RU,1691611161
491,ust'-ilimsk,58.0006,102.6619,16.27,89,100,0.59,RU,1691610781
492,akureyri,65.6835,-18.0878,9.96,71,40,3.6,IS,1691611161
493,katabu,-4.9333,122.5167,22.6,86,50,1.68,ID,1691611161
494,bousso,10.4795,16.7117,21.03,98,100,2.0,TD,1691611161
495,sale,34.0389,-6.8166,24.8,88,75,2.06,MA,1691611162
496,myitkyina,25.3833,97.4,23.83,100,100,0.18,MM,1691611162
497,tamanrasset,22.785,5.5228,29.95,26,40,5.66,DZ,1691611162
498,rawson,-43.3002,-65.1023,21.09,23,77,7.52,AR,1691610776
499,nyurba,63.2842,118.3319,13.98,68,0,2.58,RU,1691611162
500,myeik,12.4333,98.6,25.73,89,100,3.15,MM,1691611162
501,mpophomeni,-29.5682,30.1862,11.46,94,98,1.19,ZA,1691611162
502,mpongwe,-13.5091,28.155,17.43,32,0,4.47,ZM,1691611163
503,saint-joseph,-21.3667,55.6167,19.21,78,20,3.64,RE,1691610960
504,barrancas,10.9576,-72.7877,32.8,59,65,3.83,CO,1691611163
505,chui,-33.6971,-53.4616,16.43,80,76,5.68,UY,1691610797
506,fort mcmurray,56.7268,-111.381,15.77,82,100,5.66,CA,1691610960
507,harrisonburg,38.4496,-78.8689,30.65,44,75,3.09,US,1691611163
508,okha,53.5739,142.9478,13.14,93,87,3.02,RU,1691611163
509,potosi,-19.5836,-65.7531,15.48,27,0,4.12,BO,1691611163
510,bhamo,24.2667,97.2333,24.0,100,100,0.19,MM,1691611163
511,ikovka,55.6089,64.9375,16.78,73,18,2.72,RU,1691611163
512,colonia,50.9333,6.95,19.36,68,0,3.6,DE,1691610874
513,saskatoon,52.1168,-106.6345,18.99,52,75,6.17,CA,1691610876
514,betio village,1.358,172.9211,26.02,74,100,2.34,KI,1691610779
515,poronaysk,49.2167,143.1167,14.49,93,100,1.09,RU,1691611164
516,shenkursk,62.1091,42.896,17.26,87,6,2.14,RU,1691611164
517,morehead city,34.7229,-76.726,32.01,67,0,5.66,US,1691610582
518,lethem,3.3803,-59.7968,32.34,56,88,1.38,GY,1691611165
519,kontcha,7.9667,12.2333,21.97,94,100,0.66,CM,1691611165
520,zaltan,32.947,11.8665,25.18,57,0,4.54,LY,1691611165
521,polohy,47.4844,36.2536,22.11,50,9,6.29,UA,1691611165
522,bari sadri,24.4167,74.4667,22.72,93,78,4.16,IN,1691611165
523,krasnoobsk,54.9198,82.9909,11.95,80,16,1.07,RU,1691611165
524,kolonia,50.9333,6.95,19.36,68,0,3.6,DE,1691610781
525,isla mujeres,21.2311,-86.731,31.05,67,17,4.72,MX,1691611166
526,vorgashor,67.5833,63.95,8.36,83,38,2.85,RU,1691610764
527,dubbo,-32.25,148.6167,3.07,93,0,2.57,AU,1691611167
528,benjamin constant,-4.3831,-70.0311,32.07,70,40,2.57,BR,1691611167
529,mournies,35.4764,24.0092,27.68,78,0,0.0,GR,1691611167
530,cromer,52.9312,1.2989,20.04,80,57,4.69,GB,1691611167
531,eyl,7.9803,49.8164,25.19,78,28,10.42,SO,1691611167
532,forster,-32.1667,152.5167,9.36,67,76,2.68,AU,1691611168
533,wellington,-41.2866,174.7756,6.81,95,100,11.83,NZ,1691610938
534,atbara,17.7022,33.9864,30.1,52,99,2.36,SD,1691611168
535,peterborough,52.5736,-0.2478,22.4,60,20,1.03,GB,1691610947
536,perugorria,-29.3413,-58.6106,21.48,59,51,3.34,AR,1691611168
537,bella vista,36.4295,-94.2316,31.96,72,40,4.63,US,1691610951
538,kuanda,56.3161,116.0806,18.32,62,100,2.84,RU,1691610780
539,kongolo,-5.3833,27.0,27.72,30,16,1.64,CD,1691611169
540,kone,-21.0595,164.8658,16.63,76,65,2.87,NC,1691610803
541,waingapu,-9.6567,120.2641,22.03,87,30,3.86,ID,1691611169
542,ovruch,51.3246,28.8035,16.35,60,98,1.09,UA,1691611169
543,isiro,2.7739,27.616,19.49,98,79,0.38,CD,1691611169
544,ribeira brava,32.65,-17.0667,25.62,67,4,1.25,PT,1691611169
545,urzhar,47.093,81.6294,20.12,59,6,2.37,KZ,1691611169
546,quelimane,-17.8786,36.8883,18.97,100,75,1.54,MZ,1691611169
547,leua,48.2156,18.6071,14.39,91,92,1.44,SK,1691610776
548,harper,4.375,-7.7169,24.4,82,100,5.5,LR,1691610784
549,praia da vitoria,38.7333,-27.0667,27.14,69,20,4.73,PT,1691610759
550,villa de san diego de ubate,5.3093,-73.8157,19.34,55,50,3.67,CO,1691611170
551,namdrik,5.5994,168.1028,27.54,76,99,2.44,MH,1691610767
552,vizinga,61.0749,50.1031,16.23,83,9,0.8,RU,1691611170
553,camalu,30.85,-116.0667,25.28,66,23,4.93,MX,1691611170
554,altay,47.8667,88.1167,15.49,81,11,0.72,CN,1691611171
555,salalah,17.0151,54.0924,24.65,95,100,2.92,OM,1691611171
556,blenheim,-41.516,173.9528,1.96,92,100,1.72,NZ,1691611171
557,macapa,0.0389,-51.0664,32.99,66,40,5.14,BR,1691611120
558,salahonda,2.1019,-78.7217,27.17,81,28,5.82,CO,1691611171
559,fort scott,37.8398,-94.7083,26.88,85,100,2.81,US,1691611171
560,alva,56.1528,-3.8051,17.59,83,79,0.89,GB,1691611171
561,porto novo,6.4965,2.6036,25.9,87,100,4.19,BJ,1691610555
562,vila do maio,15.1333,-23.2167,28.44,75,100,6.57,CV,1691610603
563,mugia,43.1041,-9.2179,22.17,75,97,6.93,ES,1691611172
564,puerto san jose,13.9256,-90.8244,30.79,67,24,3.47,GT,1691611172
565,brookings,44.3114,-96.7984,27.32,59,20,0.45,US,1691610489
566,peniche,39.3558,-9.3811,21.36,92,5,2.28,PT,1691610820
567,leominster,42.5251,-71.7598,28.46,52,93,1.79,US,1691611172
568,hanumangarh,29.5833,74.3167,33.88,41,76,3.72,IN,1691611173
